FileName,SPDXID,LicenseConcluded,LicenseComment,LicenseInfoInFile,FileCopyrightText
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/proc.MYI,SPDXRef-item6681,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/docker/Dockerfile.release,SPDXRef-item9739,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/errlogs/patterns.txt,SPDXRef-item8370,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/mysql/gtid_executed.frm,SPDXRef-item5222,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/samples/dot.sql,SPDXRef-item7222,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/docs/rn.3-0-2.txt,SPDXRef-item9134,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/update_3.0.15,SPDXRef-item9603,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/servers.MYI,SPDXRef-item5035,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/plugin.t,SPDXRef-item7896,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/mysql_db.sql,SPDXRef-item8539,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/genlogs/genlog002.txt,SPDXRef-item8764,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/procedures/ps_setup_disable_thread.sql,SPDXRef-item5875,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/resume.t,SPDXRef-item7312,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/slowlogs/slow043.txt,SPDXRef-item8701,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/100-dbs.sql,SPDXRef-item8810,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/time_zone_transition_type.frm,SPDXRef-item5737,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/time_zone_name.frm,SPDXRef-item6900,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/functions/list_add.sql,SPDXRef-item6200,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/memory_by_host_by_current_bytes.sql,SPDXRef-item6162,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-duplicate-key-checker/samples/basic_output.txt,SPDXRef-item8181,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/r/v_host_summary_by_statement_type.result,SPDXRef-item5554,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/x_ps_schema_table_statistics_io.sql,SPDXRef-item6087,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/stored-objs.sql,SPDXRef-item8675,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-ioprofile/samples/002-summarized-sum-times-all.txt,SPDXRef-item7027,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/samples/bug-1003315.sql,SPDXRef-item7811,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/lspci-001.txt,SPDXRef-item8310,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/COPYING,SPDXRef-item5687,NOASSERTION,,"GPL-2.0+ AND GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/Linux/002/memory,SPDXRef-item8203,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/issue_9-6.sql,SPDXRef-item8813,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/help_keyword.MYD,SPDXRef-item6877,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/bad_tcpdump.txt,SPDXRef-item7742,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-align/samples/002-raw.txt,SPDXRef-item7998,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.3/data.tar.gz/data.tar/data/mysql/help_topic.MYI,SPDXRef-item6546,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/issue_1604834-2.txt,SPDXRef-item7628,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/EventAggregator.t,SPDXRef-item8840,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_statements_with_temp_tables.test,SPDXRef-item5456,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/triggers/sys_config_update_set_user.sql,SPDXRef-item6065,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/processlist_57.sql,SPDXRef-item5624,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_io_global_by_file_by_latency.test,SPDXRef-item5404,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/x_memory_global_by_current_bytes.sql,SPDXRef-item6115,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/samples/static-chunk-size-results-5.1.txt,SPDXRef-item7205,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/columns_priv.MYD,SPDXRef-item6915,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/mysql/proxies_priv.frm,SPDXRef-item5220,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-diskstats/expected/disk_diskstats-004.txt,SPDXRef-item8029,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/performance_schema/events_waits_summary_global_by_event_name.frm,SPDXRef-item6749,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/samples/sync-float.sql,SPDXRef-item7134,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/char_chunking.t,SPDXRef-item7163,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/docs/rn.3-0-10.txt,SPDXRef-item9150,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/script/profile/mapreduce.js,SPDXRef-item9445,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-upgrade/samples/005/error_on_both_hosts.log,SPDXRef-item7380,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow050.txt,SPDXRef-item7631,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/bash/config001.conf,SPDXRef-item8621,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/eval_3.4.12,SPDXRef-item9319,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/mysql-test/suite/sysschema/t/v_schema_auto_increment_columns.test,SPDXRef-item5477,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/sys_57.sql,SPDXRef-item6069,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/x_schema_table_statistics.sql,SPDXRef-item6129,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-pg-summary/models/xo_db.xo.go,SPDXRef-item9766,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-upgrade/samples/005/error_on_host1_results/rows,SPDXRef-item7370,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/date.sql,SPDXRef-item8626,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/sys/views/p_s/x_wait_classes_global_by_latency.sql,SPDXRef-item5682,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/SchemaIterator/mysql-user-ddl-5.6.txt,SPDXRef-item8647,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-fk-error-logger/samples/is003.txt,SPDXRef-item8135,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/help_keyword.MYD,SPDXRef-item4986,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/filters.t,SPDXRef-item7179,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/Modules/NaturalDocs/Menu/Entry.pm,SPDXRef-item9003,NOASSERTION,,"LicenseRef-AGPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.5/data.tar.gz/data.tar/data/performance_schema/events_waits_summary_by_thread_by_event_name.frm,SPDXRef-item6851,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-checksum/pt-1637.t,SPDXRef-item7290,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/data.tar.gz/data.tar/data/mysql/columns_priv.MYD,SPDXRef-item5792,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/time_zone_leap_second.frm,SPDXRef-item6916,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.5/data.tar.gz/data.tar/data/mysql/time_zone.frm,SPDXRef-item6772,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/pt-pg-summary/models/connections.xo.go,SPDXRef-item9775,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-table-sync/issue_920.t_,SPDXRef-item7194,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/errlogs/errlog003.txt,SPDXRef-item8374,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-upgrade/samples/008/fingerprint-grouping-and-max-examples-issue-1421405.txt,SPDXRef-item7343,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/expect/stats_single/find_empty_3.0.15,SPDXRef-item9572,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-visual-explain/samples/no_min_max_row.sql,SPDXRef-item7984,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/SchemaIterator/all-dbs-tbls-5.1.txt,SPDXRef-item8650,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/mongolib/stats/fingerprinter.go,SPDXRef-item9212,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-summary/samples/dmidecode-003.txt,SPDXRef-item8293,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp003/mysql-users,SPDXRef-item7502,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-query-digest/samples/slow007_explain_1-80.txt,SPDXRef-item7730,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/views/p_s/host_summary_by_statement_latency.sql,SPDXRef-item6160,NOASSERTION,,"GPL-2.0",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-mysql-summary/samples/temp005/mysql-status,SPDXRef-item7463,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/errlogs/errlog010.txt,SPDXRef-item8368,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/util/NaturalDocs/Modules/NaturalDocs/DefineMembers.pm,SPDXRef-item9020,NOASSERTION,,"LicenseRef-AGPL",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.7/data.tar.gz/data.tar/data/performance_schema/replication_applier_status.frm,SPDXRef-item5279,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.0/data.tar.gz/data.tar/data/mysql/db.frm,SPDXRef-item6896,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.6/sys/mysql-test/suite/sysschema/t/v_host_summary.test,SPDXRef-item5931,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/performance_schema/rwlock_instances.frm,SPDXRef-item6712,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/pt-online-schema-change/samples/osc-user.sql,SPDXRef-item7875,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/t/lib/samples/SchemaIterator/mysql-user-ddl-5.0.txt,SPDXRef-item8635,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/src/go/tests/doc/out/mapreduce_3.0.15,SPDXRef-item9330,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/5.1/data.tar.gz/data.tar/data/mysql/help_keyword.MYI,SPDXRef-item5025,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
percona-toolkit-3.x.zip/percona-toolkit-3.x/sandbox/servers/mariadb/10.0/data.tar.gz/data.tar/data/mysql/help_category.MYD,SPDXRef-item6663,NOASSERTION,,"NOASSERTION",NOASSERTION                                    
